protein1,protein2,tm_score,sequence_divergence,patristic_distance
P005095011903_Drosophila_setifemur_part1_of1,P005064013138_Drosophila_albomicans_part1_of1,0.87148,0.7029288702928871,2.6170840319999997
P005095011903_Drosophila_setifemur_part1_of1,P005065001328_Drosophila_ananassae_part1_of2,0.90898,0.3877551020408163,0.6277338720000001
P005095011903_Drosophila_setifemur_part1_of1,P005065001328_Drosophila_ananassae_part2_of2,0.90033,0.680327868852459,2.491155251
P005095011903_Drosophila_setifemur_part1_of1,P005065003751_Drosophila_ananassae_part1_of1,0.87304,0.7125,2.579120128
P005095011903_Drosophila_setifemur_part1_of1,P005066011807_Drosophila_arizonae_part1_of2,0.9156,0.7112970711297071,2.687758857
P005095011903_Drosophila_setifemur_part1_of1,P005066011807_Drosophila_arizonae_part2_of2,0.84151,0.4649122807017544,1.093929454
P005095011903_Drosophila_setifemur_part1_of1,P005067004171_Drosophila_biarmipes_part1_of1,0.88273,0.7291666666666667,2.603236073
P005095011903_Drosophila_setifemur_part1_of1,P005067004172_Drosophila_biarmipes_part1_of1,0.91232,0.363265306122449,0.635825122
P005095011903_Drosophila_setifemur_part1_of1,P005068011778_Drosophila_bipectinata_part1_of2,0.86534,0.7125,2.5717772780000003
P005095011903_Drosophila_setifemur_part1_of1,P005068011778_Drosophila_bipectinata_part2_of2,0.90357,0.3918367346938776,0.6624627860000001
P005095011903_Drosophila_setifemur_part1_of1,P005070006661_Drosophila_bunnanda_part1_of1,0.91199,0.3422222222222222,0.723504897
P005095011903_Drosophila_setifemur_part1_of1,P005070006662_Drosophila_bunnanda_part1_of1,0.88848,0.7083333333333333,2.512015618
P005095011903_Drosophila_setifemur_part1_of1,P005071004180_Drosophila_busckii_part1_of1,0.86231,0.7053571428571428,2.574892395
P005095011903_Drosophila_setifemur_part1_of1,P005071007432_Drosophila_busckii_part1_of1,0.8876,0.4666666666666667,1.185542772
P005095011903_Drosophila_setifemur_part1_of1,P005072008715_Drosophila_elegans_part1_of1,0.88438,0.7166666666666667,2.582488578
P005095011903_Drosophila_setifemur_part1_of1,P005072008716_Drosophila_elegans_part1_of1,0.91735,0.34693877551020413,0.569783111
P005095011903_Drosophila_setifemur_part1_of1,P005073012561_Drosophila_erecta_part1_of1,0.91838,0.3387755102040816,0.5878719410000001
P005095011903_Drosophila_setifemur_part1_of1,P005074010565_Drosophila_eugracilis_part1_of1,0.91009,0.34285714285714286,0.608152679
P005095011903_Drosophila_setifemur_part1_of1,P005074010571_Drosophila_eugracilis_part1_of1,0.88535,0.7208333333333333,2.556459626
P005095011903_Drosophila_setifemur_part1_of1,P005075007245_Drosophila_ficusphila_part1_of1,0.85467,0.725,2.608434709
P005095011903_Drosophila_setifemur_part1_of1,P005076010725_Drosophila_grimshawi_part1_of1,0.79457,0.5470085470085471,1.302410925
P005095011903_Drosophila_setifemur_part1_of1,P005076010744_Drosophila_grimshawi_part1_of1,0.86603,0.7154811715481171,2.687331546
P005095011903_Drosophila_setifemur_part1_of1,P005076010745_Drosophila_grimshawi_part1_of1,0.89147,0.5020576131687242,1.094313898
P005095011903_Drosophila_setifemur_part1_of1,P005077009626_Drosophila_guanche_part1_of1,0.89803,0.48571428571428577,1.025666546
P005095011903_Drosophila_setifemur_part1_of1,P005077011090_Drosophila_guanche_part1_of1,0.90122,0.48571428571428577,1.025666546
P005095011903_Drosophila_setifemur_part1_of1,P005077011621_Drosophila_guanche_part1_of1,0.86434,0.7,2.492392956
P005095011903_Drosophila_setifemur_part1_of1,P005078005510_Drosophila_hydei_part1_of1,0.89813,0.4609053497942387,1.172669939
P005095011903_Drosophila_setifemur_part1_of1,P005078006118_Drosophila_hydei_part1_of1,0.85296,0.7196652719665272,2.657463446
P005095011903_Drosophila_setifemur_part1_of1,P005079010340_Drosophila_innubila_part1_of1,0.86945,0.5555555555555556,1.554666381
P005095011903_Drosophila_setifemur_part1_of1,P005079011844_Drosophila_innubila_part1_of2,0.88948,0.7196652719665272,2.6139858379999996
P005095011903_Drosophila_setifemur_part1_of1,P005079011844_Drosophila_innubila_part2_of2,0.88586,0.47111111111111115,1.09300946
P005095011903_Drosophila_setifemur_part1_of1,P005080010494_Drosophila_ironensis_part1_of1,0.89036,0.7083333333333333,2.585545261
P005095011903_Drosophila_setifemur_part1_of1,P005080010499_Drosophila_ironensis_part1_of1,0.89727,0.35111111111111115,0.73604197
P005095011903_Drosophila_setifemur_part1_of1,P005080012110_Drosophila_ironensis_part1_of1,0.92198,0.33043478260869563,0.542985853
P005095011903_Drosophila_setifemur_part1_of1,P005081003743_Drosophila_kikkawai_part1_of3,0.86776,0.7083333333333333,2.514673304
P005095011903_Drosophila_setifemur_part1_of1,P005081003743_Drosophila_kikkawai_part2_of3,0.82331,0.3846153846153846,0.8177365480000001
P005095011903_Drosophila_setifemur_part1_of1,P005081003743_Drosophila_kikkawai_part3_of3,0.90157,0.3688524590163934,0.691446482
P005095011903_Drosophila_setifemur_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.9109,0.4098360655737705,0.7926328309999999
P005095011903_Drosophila_setifemur_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.86792,0.7166666666666667,2.573035001
P005095011903_Drosophila_setifemur_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.90323,0.3346938775510204,0.573771288
P005095011903_Drosophila_setifemur_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.88462,0.7166666666666667,2.576910144
P005095011903_Drosophila_setifemur_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.90773,0.3346938775510204,0.57179758
P005095011903_Drosophila_setifemur_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.90175,0.4775510204081632,0.9615018
P005095011903_Drosophila_setifemur_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.88689,0.7,2.461247338
P005095011903_Drosophila_setifemur_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.86972,0.7112970711297071,2.693607099
P005095011903_Drosophila_setifemur_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.85381,0.4915966386554622,1.142709319
P005095011903_Drosophila_setifemur_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.86667,0.7071129707112971,2.67870231
P005095011903_Drosophila_setifemur_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.89508,0.4732510288065843,1.105445921
P005095011903_Drosophila_setifemur_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.89996,0.5020576131687242,1.2126388719999999
P005095011903_Drosophila_setifemur_part1_of1,P005087007760_Drosophila_novamexicana_part1_of1,0.88765,0.7071129707112971,2.637026132
P005095011903_Drosophila_setifemur_part1_of1,P005087007761_Drosophila_novamexicana_part1_of1,0.9015,0.49382716049382713,1.101128053
P005095011903_Drosophila_setifemur_part1_of1,P005088004783_Drosophila_obscura_part1_of1,0.89835,0.48571428571428577,1.009652591
P005095011903_Drosophila_setifemur_part1_of1,P005088004859_Drosophila_obscura_part1_of1,0.89451,0.7053941908713692,2.421412752
P005095011903_Drosophila_setifemur_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.86548,0.7,2.488354777
P005095011903_Drosophila_setifemur_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.89795,0.47346938775510206,0.9575488129999999
P005095011903_Drosophila_setifemur_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.86506,0.7,2.461247338
P005095011903_Drosophila_setifemur_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.85922,0.7041666666666666,2.5973260650000003
P005095011903_Drosophila_setifemur_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.88471,0.7208333333333333,2.600478035
P005095011903_Drosophila_setifemur_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.90316,0.3142857142857143,0.581884792
P005095011903_Drosophila_setifemur_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.85152,0.7166666666666667,2.576939808
P005095011903_Drosophila_setifemur_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.90225,0.3346938775510204,0.567906211
P005095011903_Drosophila_setifemur_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.88613,0.7095435684647302,2.5969838139999997
P005095011903_Drosophila_setifemur_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.86559,0.3561643835616438,0.5930947660000001
P005095011903_Drosophila_setifemur_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.90174,0.4693877551020408,0.982433831
P005095011903_Drosophila_setifemur_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.89878,0.6887966804979253,2.391622854
P005095011903_Drosophila_setifemur_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.88814,0.6958333333333333,2.4742063400000003
P005095011903_Drosophila_setifemur_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.88532,0.7178423236514523,2.592696725
P005095011903_Drosophila_setifemur_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.90445,0.3387755102040816,0.564773655
P005095011903_Drosophila_setifemur_part1_of1,P005099002466_Drosophila_suzukii_part1_of1,0.91426,0.3346938775510204,0.572082007
P005095011903_Drosophila_setifemur_part1_of1,P005099007453_Drosophila_suzukii_part1_of1,0.8868,0.7219917012448133,2.6130065030000003
P005095011903_Drosophila_setifemur_part1_of1,P005100011380_Drosophila_takahashii_part1_of2,0.86608,0.7178423236514523,2.6044508950000003
P005095011903_Drosophila_setifemur_part1_of1,P005100011380_Drosophila_takahashii_part2_of2,0.90618,0.3387755102040816,0.569927943
P005095011903_Drosophila_setifemur_part1_of1,P005101009090_Drosophila_teissieri_part1_of1,0.88556,0.7208333333333333,2.588756993
P005095011903_Drosophila_setifemur_part1_of1,P005101009092_Drosophila_teissieri_part1_of1,0.90552,0.33061224489795915,0.57004549
P005095011903_Drosophila_setifemur_part1_of1,P005102009205_Drosophila_virilis_part1_of1,0.87456,0.7071129707112971,2.637026132
P005095011903_Drosophila_setifemur_part1_of1,P005102009206_Drosophila_virilis_part1_of1,0.89901,0.48559670781893005,1.127864011
P005095011903_Drosophila_setifemur_part1_of1,P005103011421_Drosophila_willistoni_part1_of1,0.89328,0.5289256198347108,1.323274616
P005095011903_Drosophila_setifemur_part1_of1,P005103011422_Drosophila_willistoni_part1_of1,0.86882,0.7083333333333333,2.553887212
P005095011903_Drosophila_setifemur_part1_of1,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.89793,0.3346938775510204,0.57179758
P005097008429_Drosophila_subobscura_part1_of2,B4KE22_Drosophila_mojavensisREF_part1_of1,0.90108,0.7935222672064777,3.1339151750000003
P005097008429_Drosophila_subobscura_part1_of2,P005064008787_Drosophila_albomicans_part1_of2,0.93141,0.40485829959514175,0.863580561
P005097008429_Drosophila_subobscura_part1_of2,P005064008787_Drosophila_albomicans_part2_of2,0.89973,0.532520325203252,1.231531648
P005097008429_Drosophila_subobscura_part1_of2,P005064013138_Drosophila_albomicans_part1_of1,0.87836,0.7148760330578512,2.377525327
P005097008429_Drosophila_subobscura_part1_of2,P005065001328_Drosophila_ananassae_part1_of2,0.9185,0.44758064516129037,0.8262131690000001
P005097008429_Drosophila_subobscura_part1_of2,P005065001328_Drosophila_ananassae_part2_of2,0.8949,0.659919028340081,2.251596546
P005097008429_Drosophila_subobscura_part1_of2,P005065003751_Drosophila_ananassae_part1_of1,0.88566,0.7201646090534979,2.3395614229999997
P005097008429_Drosophila_subobscura_part1_of2,P005066011807_Drosophila_arizonae_part1_of2,0.88797,0.7231404958677685,2.448200152
P005097008429_Drosophila_subobscura_part1_of2,P005066011807_Drosophila_arizonae_part2_of2,0.86446,0.4069264069264069,0.854370749
P005097008429_Drosophila_subobscura_part1_of2,P005067004171_Drosophila_biarmipes_part1_of1,0.88649,0.7242798353909465,2.363677368
P005097008429_Drosophila_subobscura_part1_of2,P005067004172_Drosophila_biarmipes_part1_of1,0.946,0.44758064516129037,0.9259380930000001
P005097008429_Drosophila_subobscura_part1_of2,P005068011778_Drosophila_bipectinata_part1_of2,0.86535,0.7119341563786008,2.332218573
P005097008429_Drosophila_subobscura_part1_of2,P005068011778_Drosophila_bipectinata_part2_of2,0.90754,0.44354838709677424,0.8609420830000001
P005097008429_Drosophila_subobscura_part1_of2,P005070006661_Drosophila_bunnanda_part1_of1,0.88889,0.47787610619469023,1.013617868
P005097008429_Drosophila_subobscura_part1_of2,P005070006662_Drosophila_bunnanda_part1_of1,0.89461,0.7078189300411523,2.272456913
P005097008429_Drosophila_subobscura_part1_of2,P005071004180_Drosophila_busckii_part1_of1,0.8524,0.7288888888888889,2.33533369
P005097008429_Drosophila_subobscura_part1_of2,P005071007432_Drosophila_busckii_part1_of1,0.89113,0.42920353982300885,0.9459840669999999
P005097008429_Drosophila_subobscura_part1_of2,P005072008715_Drosophila_elegans_part1_of1,0.88868,0.7201646090534979,2.3429298729999997
P005097008429_Drosophila_subobscura_part1_of2,P005072008716_Drosophila_elegans_part1_of1,0.95167,0.4354838709677419,0.859896082
P005097008429_Drosophila_subobscura_part1_of2,P005073012561_Drosophila_erecta_part1_of1,0.90429,0.41129032258064513,0.8779849120000001
P005097008429_Drosophila_subobscura_part1_of2,P005074010565_Drosophila_eugracilis_part1_of1,0.95126,0.41532258064516125,0.8982656499999999
P005097008429_Drosophila_subobscura_part1_of2,P005074010571_Drosophila_eugracilis_part1_of1,0.8919,0.7283950617283951,2.3169009210000002
P005097008429_Drosophila_subobscura_part1_of2,P005075007245_Drosophila_ficusphila_part1_of1,0.85598,0.7325102880658436,2.368876004
P005097008429_Drosophila_subobscura_part1_of2,P005076010725_Drosophila_grimshawi_part1_of1,0.77987,0.5147679324894514,1.06285222
P005097008429_Drosophila_subobscura_part1_of2,P005076010744_Drosophila_grimshawi_part1_of1,0.8701,0.7272727272727273,2.447772841
P005097008429_Drosophila_subobscura_part1_of2,P005076010745_Drosophila_grimshawi_part1_of1,0.9235,0.467479674796748,0.854755193
P005097008429_Drosophila_subobscura_part1_of2,P005077009626_Drosophila_guanche_part1_of1,0.93576,0.056451612903225756,0.058258311
P005097008429_Drosophila_subobscura_part1_of2,P005077011090_Drosophila_guanche_part1_of1,0.89861,0.056451612903225756,0.058258311
P005097008429_Drosophila_subobscura_part1_of2,P005077011621_Drosophila_guanche_part1_of1,0.86419,0.7078189300411523,2.252834251
P005097008429_Drosophila_subobscura_part1_of2,P005078005510_Drosophila_hydei_part1_of1,0.92192,0.4227642276422764,0.9331112340000001
P005097008429_Drosophila_subobscura_part1_of2,P005078006118_Drosophila_hydei_part1_of1,0.87229,0.7272727272727273,2.417904741
P005097008429_Drosophila_subobscura_part1_of2,P005079010340_Drosophila_innubila_part1_of1,0.91265,0.524390243902439,1.315107676
P005097008429_Drosophila_subobscura_part1_of2,P005079011844_Drosophila_innubila_part1_of2,0.90082,0.71900826446281,2.374427133
P005097008429_Drosophila_subobscura_part1_of2,P005079011844_Drosophila_innubila_part2_of2,0.88815,0.41666666666666663,0.853450755
P005097008429_Drosophila_subobscura_part1_of2,P005080010494_Drosophila_ironensis_part1_of1,0.89381,0.7160493827160495,2.3459865559999997
P005097008429_Drosophila_subobscura_part1_of2,P005080010499_Drosophila_ironensis_part1_of1,0.90127,0.4690265486725663,0.934521267
P005097008429_Drosophila_subobscura_part1_of2,P005080012110_Drosophila_ironensis_part1_of1,0.9051,0.4698275862068966,1.015874986
P005097008429_Drosophila_subobscura_part1_of2,P005081003743_Drosophila_kikkawai_part1_of3,0.87716,0.7119341563786008,2.275114599
P005097008429_Drosophila_subobscura_part1_of2,P005081003743_Drosophila_kikkawai_part2_of3,0.80828,0.5215311004784688,1.107849519
P005097008429_Drosophila_subobscura_part1_of2,P005081003743_Drosophila_kikkawai_part3_of3,0.8982,0.4817813765182186,0.981559453
P005097008429_Drosophila_subobscura_part1_of2,P005081004694_Drosophila_kikkawai_part1_of1,0.89917,0.5222672064777327,1.082745802
P005097008429_Drosophila_subobscura_part1_of2,P005082012188_Drosophila_mauritiana_part1_of1,0.87887,0.7242798353909465,2.333476296
P005097008429_Drosophila_subobscura_part1_of2,P005082012529_Drosophila_mauritiana_part1_of1,0.92609,0.4193548387096774,0.863884259
P005097008429_Drosophila_subobscura_part1_of2,P005083008909_Drosophila_melanogaster_part1_of1,0.89028,0.7201646090534979,2.3373514390000003
P005097008429_Drosophila_subobscura_part1_of2,P005083008910_Drosophila_melanogaster_part1_of1,0.95711,0.4193548387096774,0.861910551
P005097008429_Drosophila_subobscura_part1_of2,P005084006084_Drosophila_miranda_part1_of1,0.96472,0.13709677419354838,0.152917287
P005097008429_Drosophila_subobscura_part1_of2,P005084006085_Drosophila_miranda_part1_of1,0.93221,0.7078189300411523,2.221688633
P005097008429_Drosophila_subobscura_part1_of2,P005085005288_Drosophila_mojavensis_part1_of1,0.87023,0.71900826446281,2.454048394
P005097008429_Drosophila_subobscura_part1_of2,P005085005289_Drosophila_mojavensis_part1_of1,0.89475,0.4481327800829875,0.9031506140000001
P005097008429_Drosophila_subobscura_part1_of2,P005086002813_Drosophila_navojoa_part1_of1,0.87864,0.7231404958677685,2.439143605
P005097008429_Drosophila_subobscura_part1_of2,P005086003013_Drosophila_navojoa_part1_of1,0.92602,0.4065040650406504,0.865887216
P005097008429_Drosophila_subobscura_part1_of2,P005087007713_Drosophila_novamexicana_part1_of1,0.95623,0.4512195121951219,0.973080167
P005097008429_Drosophila_subobscura_part1_of2,P005087007760_Drosophila_novamexicana_part1_of1,0.89,0.6983471074380165,2.397467427
P005097008429_Drosophila_subobscura_part1_of2,P005087007761_Drosophila_novamexicana_part1_of1,0.95368,0.3943089430894309,0.861569348
P005097008429_Drosophila_subobscura_part1_of2,P005088004783_Drosophila_obscura_part1_of1,0.94399,0.125,0.13352656400000001
P005097008429_Drosophila_subobscura_part1_of2,P005088004859_Drosophila_obscura_part1_of1,0.88517,0.680327868852459,2.181854047
P005097008429_Drosophila_subobscura_part1_of2,P005088004876_Drosophila_obscura_part1_of1,0.88211,0.7078189300411523,2.2487960719999998
P005097008429_Drosophila_subobscura_part1_of2,P005089006354_Drosophila_persimilis_part1_of1,0.94541,0.13306451612903225,0.1489643
